statement_no,debate,night,speaker,speaker_type,timestamp,statement
157,2,1,Buttigieg,candidate,33:16,"When I’m President, illegally crossing the border will still be illegal. We can argue over the finer points of which parts of this ought to be handled by civil law and which parts ought to be handled by criminal law, but we’ve got a crisis on our hands. And it’s not just a crisis of immigration. It’s a crisis of cruelty and incompetence that has created a humanitarian disaster on our southern border. It is a stain on the United States of America."
158,2,1,Buttigieg,candidate,33:41,"Americans want comprehensive immigration reform and frankly, we’ve been talking about the same framework for my entire adult lifetime. Protections for dreamers, making sure that that we have a pathway to citizenship for the undocumented, cleaning up lawful immigration. We know what to do. We know the border security can be part of that package and we can still be a nation of laws. The problem is we haven’t had the will to get it done in Washington, and now we have a president who could fix it in a month because there is that bipartisan agreement, but he needs it to be a crisis rather than an achievement. That will end on my wall."
159,2,1,Bash,proctor,34:14,Just a point of clarification. You did raise your hand in the last debate. You do want to do criminalize crossing the border- [crosstalk 00:34:21]
160,2,1,Buttigieg,candidate,34:21,"So, in my view, if fraud is involved, then that’s suitable for the criminal statute. If not, then it should be handled under civil law. These show of hands are exactly what is wrong with the way that this race is being- [crosstalk 00:34:32]"
161,2,1,Bash,proctor,34:32,We’re not going that here.
162,2,1,Buttigieg,candidate,34:33,We appreciate that.
163,2,1,Bullock,candidate,34:34,Thank you. Congressman O’Rourke. You live near the US Mexico border in El Paso. You disagree with Mayor Buttigieg on decriminalizing legal border crossings. Please respond.
164,2,1,O'Rourke,candidate,34:44,"I do. Because in my administration, after we have waived citizenship fees for green card holders, more than 9-million of our fellow Americans freed dreamers from any fear of deportation and stopped criminally prosecuting families and children for seeking asylum and refuge and for-profit detention in this country, and then assist those countries in Central America so that no family ever has to make that 2,000-mile journey. Then I expect that people who come here follow our laws and we reserve the right to criminally prosecute them if they do not."
165,2,1,Bash,proctor,35:17,"Thank you, Congressman. Senator Warren, you say the provision making illegal border crossings a crime is totally unnecessary. Please respond."
166,2,1,Warren,candidate,35:25,"So, the problem is that right now, the criminalization statute is what gives Donald Trump the ability to take children away from their parents. It’s what gives him the ability to lock up people at our borders. We need to continue to have border security and we can do that, but what we can’t do is not live our values. I’ve been down to the border. I have seen the mothers. I have seen the cages of babies. We must be a country that everyday lives our values, and that means we cannot make it a crime when someone comes here. [crosstalk 00:36:02]"
167,2,1,Bash,proctor,36:02,"Thank you, Senator Warren. Just to clarify… Thank you, Senator. Just to clarify, would…"
168,2,1,Warren,candidate,36:03,… cannot make it a crime when someone comes here.
169,2,1,Bash,proctor,36:03,"Thank you, Senator. Just to clarify, would you decriminalize-"
170,2,1,Warren,candidate,36:05,Yes.
171,2,1,Bash,proctor,36:05,… illegal border crossings?
172,2,1,Warren,candidate,36:07,The point is not about criminalization. That has given Donald Trump the tool to break families apart.
173,2,1,Bash,proctor,36:14,"Thank you, Senator."
174,2,1,Warren,candidate,36:15,We need-
175,2,1,Bash,proctor,36:16,"Governor Hickenlooper, your response?"
176,2,1,Hickenlooper,candidate,36:18,"Well, I agree that we need secure borders. There’s no question about that. And the frustration with what’s going on in Washington is they’re kicking the ball back and forth. Secure the borders. Make sure whatever law we have doesn’t allow children to be snatched from their parents and put in cages. How hard can that be? On the two debate nights, we’ve got 170 years of Washington experience. Somehow it seems like that should be fairly fixable."
177,2,1,Warren,candidate,36:42,"Well, and one way to fix it is to decriminalize. That’s the whole point. What we’re looking for here is a way to take away the tools-"
178,2,1,Bash,proctor,36:51,"Thank you, Senator Warren."
179,2,1,Warren,candidate,36:52,… that Donald Trump has used to break up families.
180,2,1,Bash,proctor,36:54,"Thank you, Senator Warren. Senator Klobuchar, your response?"
181,2,1,Klobuchar,candidate,36:56,"I would say there is the will to change this in Congress. What’s missing is the right person in the White House. I believe that immigrants don’t diminish America, they are America. And if you want to do something about border security, you first of all change the rules so people can seek asylum in those northern triangle countries. Then you pass the bill, and what the bill will do is it’ll greatly reduce the deficit and give us some money for border security and for help processing the cases. And most of all, it will allow for a path to citizenship. Because this is not just about the border."
182,2,1,Bash,proctor,37:31,Thank you.
183,2,1,Klobuchar,candidate,37:32,Donald Trump wants to use these people as political pawns-
184,2,1,Bash,proctor,37:35,"Thank you, Senator Klobuchar."
185,2,1,Klobuchar,candidate,37:35,… when we have people all over our country that simply want to work and obey the law.
186,2,1,Bash,proctor,37:39,"Thank you. Senator Sanders, you want to provide undocumented immigrants free healthcare and free college. Why won’t this drive even more people to come to the U.S. illegally?"
187,2,1,Sanders,candidate,37:48,"Because we’ll have the strong border protections. But the main point I want to make is that what Trump is doing through his racism and his xenophobia is demonizing a group of people. And as president, I will end that demonization. If a mother and a child walk thousands of miles on a dangerous path, in my view, they are not criminals. They are people fleeing violence."
188,2,1,Sanders,candidate,38:17,"And I think the main thing that we’ve got to do, among many others, and Beto made this point, we’ve got to ask ourselves why are people walking 2,000 miles to a strange country where they don’t know the language? So, what we will do the first week we are in the White House is bring the entire hemisphere together, to talk about how we rebuild Hondouras-"
189,2,1,Bash,proctor,38:38,Thank you.
190,2,1,Sanders,candidate,38:38,"… Guatemala, and El Salvador so people do not have to flee their own countries."
191,2,1,Bash,proctor,38:42,"Thank you, Senator. Governor Bullock, about two-thirds of Democratic voters and many of your rivals here for the nomination support giving health insurance to undocumented immigrants. You haven’t gone that far. Why not?"
192,2,1,Bullock,candidate,38:54,"Look, I think this is the part of the discussion that shows how often these debates are detached from peoples’ lives. We got 100,000 people showing up at the border right now. If we decriminalize entry, if we give healthcare to everyone, we’ll have multiples of that. Don’t take my word. That was President Obama’s Homeland Security secretary that said that."
193,2,1,Bullock,candidate,39:15,"The biggest problem right now that we have with immigration is Donald Trump. He’s using immigration to not only rip apart families, but rip apart this country. We can actually get to the point where we have both safe borders, where we have a path to citizenship, where we have opportunities for dreamers. And you don’t have to decriminalize everything. What you have to do is have a president in there with the judgment and the decency to treat someone that comes to the border like one of our own."
194,2,1,Warren,candidate,39:49,I’d just like to add on this.
195,2,1,Bash,proctor,39:51,"Senator, he just said your plan is unrealistic. How do you respond?"
196,2,1,Warren,candidate,39:54,"I think that what we have to do, is we have to be an America that is clear about what we want to do with immigration. We need to expand legal immigration. We need to create a path for citizenship. Not just for dreamers, but for grandmas and for people who have been working here in the farms and for students who have overstayed their visas. We need to fix the prices at the border."
197,2,1,Warren,candidate,40:17,"And a big part of how we do that is we do not play into Donald Trump’s hands. He wants to stir up the crisis at the border, because that’s his overall message. It’s, if there’s anything wrong in your life, blame them."
198,2,1,Bash,proctor,40:30,"Thank you, Senator Warren. Governor Bullock, your response?"
199,2,1,Bullock,candidate,40:32,"But you are playing into Donald Trump’s hands. The challenge isn’t that it’s a criminal offense to cross the border. The challenge is that Donald Trump is president and using this to rip families apart. A sane immigration system needs a sane leader. And we can do that without decriminalizing and providing healthcare for everyone. And it’s not me saying that. That’s Obama’s Homeland Security secretary that said you’ll cause further problems at the border, not making it better."
200,2,1,Warren,candidate,41:06,"What you’re saying is ignore the law. Laws matter. And it matters if we say our law is that we will lock people up who come here seeking refuge, who come here seeking asylum. That is not a crime. And as Americans, what we need to do is have a sane system that keeps us safe at the border, but not criminalize the-"
201,2,1,Bash,proctor,41:32,"Thank you, Senator Warren."
202,2,1,Warren,candidate,41:33,… activity of a mother fleeing here for safety.
203,2,1,Bash,proctor,41:34,"Thank you. Congressman Ryan, are Senator Sanders’ proposals going to incentivize undocumented immigrants to come into this country illegally?"
204,2,1,Ryan,candidate,41:42,"Yes. And right now, if you want to come into the country, you should at least ring the doorbell. We have asylum laws. I saw the kids up in Grand Rapids, not far from here. It is shameful what’s happening, but Donald Trump is doing it. And even if you decriminalize, which we should not do, you still have statutory authority, the president could still use his authority to separate families. So, we’ve got to get rid of Donald Trump, but you don’t decriminalize people just walking into the United States."
205,2,1,Ryan,candidate,42:12,"If they’re seeking asylum, of course, we want to welcome them. We’re a strong enough country to be able to welcome them. And as far as the healthcare goes, undocumented people can buy healthcare, too. I mean, everyone else in America is paying for their healthcare. I don’t think it’s a stretch for us to ask undocumented people in the country to also pay for healthcare."
206,2,1,Bash,proctor,42:33,"Senator Sanders, your response?"
207,2,1,Sanders,candidate,42:34,"Well, two things. A sane immigration policy moves the comprehensive immigration reform. It moves to humane border policy, in which by the way, we have enough administrative judges so that we don’t have incredible backlogs that we have right now."
208,2,1,Sanders,candidate,42:53,"But to answer your question, I happen to believe that when I talk about healthcare, it is a human right that applies to all people in this country. And under a Medicare for all single-payer system, we could afford to do that."
209,2,1,Bash,proctor,43:07,"Senator Sanders, thank you. Ms. Williamson, your response?"
210,2,1,Williamson,candidate,43:10,"Everything that we’re talking about here tonight is what’s wrong with American politics. And the Democratic Party needs to understand that we should be the party that talks not just about symptoms, but also about causes. When we’re talking about healthcare, we need to talk about more than just the healthcare plan. We need to realize we have a sickness care rather than a healthcare system. We need to be the party talking about why so many of our chemical policies and our food policies and our agricultural policies and our environmental policies and even our economic policies are leading for people getting sick to begin with."
211,2,1,Lemon,proctor,43:38,Thank you.
212,2,1,Williamson,candidate,43:38,That’s what the Democratic… But I want to say more about immigration-
213,2,1,Lemon,proctor,43:41,"Thank you, Ms. Williamson."
214,2,1,Williamson,candidate,43:42,Okay.
215,2,1,Lemon,proctor,43:42,Thank you Ms. Williamson.
216,2,1,Williamson,candidate,43:43,I hope you’ll come back to me this time.
217,2,1,Lemon,proctor,43:43,"Go ahead. Thank you Ms. Williamson. Let’s turn now to the issue of gun violence. There were three large scale shootings this past weekend in America, at a park in Brooklyn, on the streets of Philadelphia, and one that left three dead and 12 injured at a food festival in Gilroy, California. Mayor Buttigieg, other than offering words of comfort, what are you specifically going to do to stop this epidemic of gun violence?"
218,2,1,Buttigieg,candidate,44:07,"Well, this epidemic of gun violence has hit my community, too, far too many times. That’s the worst part of being Mayor, getting the phone call, consoling grieving parents. We have a mass shootings worth of killings everyday in this country."
219,2,1,Buttigieg,candidate,44:23,"What we’re doing hasn’t worked, because we haven’t had a system in Washington capable of delivering what the American people have told us they want. 90% of Republicans want universal background checks, not to mention the common sense solutions like red flag laws that disarm domestic abusers and flag mental health risks. And an end to assault weapons, things like what I carried overseas in uniform, that have no business in American neighborhoods in peacetime, let alone anywhere near a school."
220,2,1,Buttigieg,candidate,44:51,"I was at an event a few days ago, and a 13 year old asked me what we were going to do about school safety, and then began shaking, and then began crying. And we could talk about these policies, but we already know the policies. The only thing I could think of looking into the eyes of this child is, we’re supposed to be dealing with this so you don’t have to. High school is hard enough without having to worry about whether you’re going to get shot."
221,2,1,Lemon,proctor,45:16,Thank you.
222,2,1,Buttigieg,candidate,45:16,And when 90% of Americans to happen-
223,2,1,Lemon,proctor,45:19,"Thank you, Mayor."
224,2,1,Buttigieg,candidate,45:19,… and Washington can’t deliver-
225,2,1,Warren,candidate,45:20,I disagree-
226,2,1,Lemon,proctor,45:21,"Thank you, Mayor."
227,2,1,Buttigieg,candidate,45:21,… we can’t expect the same-
228,2,1,Lemon,proctor,45:21,"Thank you, Mayor."
229,2,1,Klobuchar,candidate,45:22,I disagree.
230,2,1,Lemon,proctor,45:22,"Governor Hickenlooper, your response, please?"
231,2,1,Klobuchar,candidate,45:23,I disagree with his diagnosis of the problem.
232,2,1,Lemon,proctor,45:23,"Please standby, Senator. Please stick to the rules. We’ll get to you. We’ll come to you in just a minute. Governor Hickenlooper, please respond."
233,2,1,Hickenlooper,candidate,45:30,"Well, this is the fundamental nonsense of government, another place where despite our best efforts, we can’t seem to make any progress. When I went to the movie theater in Aurora in 2012 and saw that footage of what happened in the crime scene, I’ll never forget it. And we decided that we were going to go out and take on the NRA, and we passed as a purple state. We passed universal background checks. We limited magazine capacity. We did the basic work that for whatever reason, doesn’t seem to be able to get done in Washington."
234,2,1,Lemon,proctor,46:05,"Thank you, Governor. Senator Klobuchar, please respond."
235,2,1,Klobuchar,candidate,46:06,"Yes. This isn’t just about a system, or it’s not just about words. This is about the NRA. I sat across from the President of the United States after Parkland, because I’ve been a leader on these issues and have the bill to close the boyfriend loophole. And I watched and wrote down when nine times he said he wanted universal background checks. The next day, he goes and he meets with the NRA and he folds. As your president, I will not fold. I will make sure that we get universal background checks passed, the assault weapon ban, that we do something about magazines, and that we understand when that little six year old boy died, Steven Romero, when his dad said, “He’s only six years old.”"
236,2,1,Lemon,proctor,46:49,"Thank you, Senator."
237,2,1,Klobuchar,candidate,46:49,All I can say is he’s six years old. We have to remember that.
238,2,1,Lemon,proctor,46:53,"Mayor Buttigieg, please respond."
239,2,1,Buttigieg,candidate,46:53,"This is the exact same conversation we’ve been having since I was in high school. I was a junior when the Columbine shooting happened. I was part of the first generation that saw routine school shootings. We have now produced the second school shooting generation in this country. We dare not allow there to be a third. Something is broken. If it is even possible for the same debate around the same solutions that we all know are the right thing to do… They won’t prevent every incident, they won’t save every life, but we know what to do and it has not happened."
240,2,1,Lemon,proctor,47:25,"Thank you, Mayor. Senator Klobuchar, please respond."
241,2,1,Klobuchar,candidate,47:27,"Yes. What is broken is a political system that allows the NRA and other large big money to come in and make things not happen, when the majority of people are for. The people are with us now. After Parkland, those students just didn’t march. They talked to their dads and their grandpas and the hunters in their family and they said, “There must be a better way.” Then we elected people in the House of Representatives, and guess what? It changed and they passed universal background checks. And now that bill is sitting on Mitch McConnell’s doorstep because of the money and the power of the NRA. As president I will take them on."
242,2,1,Lemon,proctor,48:00,"Thank you, Senator."
243,2,1,Klobuchar,candidate,48:01,This is not about systems and words.
244,2,1,Lemon,proctor,48:03,"Thank you, Senator Klobuchar. Governor Bullock, how can Democrats trust you to be the leader on this fight for gun safety when you only changed your position to call for an assault weapons ban last summer?"
245,2,1,Bullock,candidate,48:15,"Well, like 40% of American households, I’m a gun owner. I hunt. Like far too many people in America, I’ve been personally impacted by gun violence. I had an 11 year old nephew, Jeremy, shot and killed on a playground. We need to start looking at this as a public health issue, not a political issue."
246,2,1,Bullock,candidate,48:37,"I agree with Senator Klobuchar. It is the NRA. And it’s not just gun violence. It’s when we talk about climate, when we’re talking about prescription drug costs, Washington D.C. is captured by dark money, the Coke Brothers, and others. That’s been the fight of my career. Kicking the Coke Brothers out of Montana, taking the first case after Citizens United up to the Supreme Court, making it so that elections are about people."
247,2,1,Bullock,candidate,49:02,"That’s the way we’re actually going to make a change on this, Don, is by changing that system and most of the things that people are talking about on this stage. We’re not going to address until we kick dark money and the posters of united corporate spending out of these elections."
248,2,1,Lemon,proctor,49:17,"Congressman O’Rourke, your response?"
249,2,1,O'Rourke,candidate,49:20,"How else can we explain that we lose nearly 40,000 people in this country to gun violence? A number that no other country comes even close to, that we know what all the solutions are and yet nothing has changed? It is because in this country, money buys influence, access, and increasingly, outcomes."
250,2,1,O'Rourke,candidate,49:38,"The Centers of Disease Control prevented from actually studying the issue in the first place. As president, we will make sure that we ban political action committee contributions to any member of Congress or any candidate for federal office. We will listen to people, not packs. People, not corporations. People, not special interests."
251,2,1,Lemon,proctor,49:57,"Congressman, thank you very much. Senator Sanders, you said this in 2013, just months after the Sandy Hook Massacre, and I quote here, “If you pass the strongest gun control legislation tomorrow, I don’t think it will have a profound affect on the tragedies we have seen.” Do you still agree with that statement today?"
252,2,1,Sanders,candidate,50:13,"I think we have got to do… I think what I meant is what President Obama said, and that nobody up here is going to tell you that we have the magical solution to the crisis. Now I come from one of the most rural states in America. I have a D-minus voting record from the NRA. And as president, I suspect it will be an F record."
253,2,1,Sanders,candidate,50:33,"What I believe we have got to do is have the guts to finally take on the NRA. You asked me about my record. Back in 1988, coming from a state that had no gun control, I called for the ban of the sale and distribution of assault weapons. I lost that election. I will do everything I can, not only to take on the NRA, but to expand in great universal background checks, do away with the strong man provision, do away with the gun show loophole, and do away with the loopholes that now exist for gun manufacturers who are selling large amounts of weapons into communities that are going to gangs."
254,2,1,Lemon,proctor,51:12,"Mayor Buttigieg, your response?"
255,2,1,Buttigieg,candidate,51:13,"It’s still the conversation that we’ve been having for the last 20 years. Of course we need to get money of out politics, but when I propose the actual structural Democratic reforms that might make a difference, end the Electoral College, amend the Constitution if necessary to clear up Citizens United, have D.C. actually be a state and depoliticize the Supreme Court with structural reform, people look at me funny, as if this country were incapable of structural reform."
256,2,1,Buttigieg,candidate,51:38,Does anybody really think we’re going to overtake Citizens United without Constitutional action? This is a country that once changed its Constitution so you couldn’t drink and then changed it back because we changed our minds about that.
257,2,1,Lemon,proctor,51:48,"Thank you. Thank you, Mayor."
258,2,1,Buttigieg,candidate,51:49,And you’re telling me we can’t reform our Democracy in our time?
259,2,1,Lemon,proctor,51:51,"Thank you, Mayor."
260,2,1,Buttigieg,candidate,51:52,We have to or we’ll be having the same argument 20 years from now.
261,2,1,Lemon,proctor,51:55,"Please respond, Governor Bullock."
262,2,1,Bullock,candidate,51:57,"You can make changes. Even in Montana with a two-thirds Republican legislature, we passed a law that said, “If you’re going to spend money in our elections, I don’t care if you call yourselves Americans for America, you’re going to have to disclose every one of those dollars in the last 90 days.” I’ll never forget running for reelection in 2016, even we stopped the Coke Brothers from spending it that time. If we can kicked the Coke Brothers out of Montana, we can do it in D.C., we can do it everywhere. And we’re also taking steps, additional steps that we’ve taken… I passed an executive order-"
263,2,1,Lemon,proctor,52:31,Thank you.
264,2,1,Bullock,candidate,52:31,"Even if you’re in a contract with the state, you have to disclose-"
265,2,1,Lemon,proctor,52:32,"Governor Bullock, thank you very much."
266,2,1,Warren,candidate,52:33,I’d like to have a chance on this.
267,2,1,Lemon,proctor,52:35,"Ms. Williamson, how do you respond on this issue of gun safety?"
268,2,1,Williamson,candidate,52:36,"The issue of gun safety, of course, is that the NRA has us in a choke hold. But so do the pharmaceutical companies, so do the health insurance companies, so do the fossil fuel companies, and so do the defense contractors. And none of this will change until we either pass a Constitutional amendment or pass legislation that establishes public funding for federal campaigns."
269,2,1,Williamson,candidate,52:54,"But for politicians, including my fellow candidates, who themselves have taken tens of thousands, in some cases hundreds of thousands of dollars from these same corporate donors, to think that they now have the moral authority to say we’re going to take them on, I don’t think the Democratic Party should be surprised that so many Americans believe yada, yada, yada. It is time for us to start over with people who have not taken donations from any of these corporations and can say with real moral authority, “That is over. We are going to establish public funding for federal campaigns.” That’s what we need to stand up to. We need to have a Constitutional amendment, we need to have legislation to do it."
270,2,1,Lemon,proctor,53:31,Thank you.
271,2,1,Williamson,candidate,53:31,"And until we do it, it’s just the same old."
272,2,1,Lemon,proctor,53:34,"Thank you, Ms. Williamson. The debate will be right back right after this short break."
273,2,1,Warren,candidate,53:39,I’d like to be heard in this.
274,2,1,Tapper,proctor,00:00,"We are live from Detroit, Michigan. In poll after poll, Democratic voters say that they want a candidate who can beat president Trump more than they want a candidate who agrees with them on major issues. Governor Hickenlooper, you ran a Facebook ad that warned quote, “Socialism is not the answer.” The ad also said quote, “Don’t let extremes give Trump four more years.” Are you saying that Senator Sanders is too extreme to beat president Trump?"
275,2,1,Hickenlooper,candidate,00:32,"I’m saying the policies of this notion that you’re going to take private insurance away from 180 million Americans who, many of them, don’t want to give it. Many of them do want to get rid of it, but some don’t. Many don’t. Or you’re going to the Green New Deal, make sure that every American’s guaranteed a government job that they want. That is a disaster at the ballot box. You might as well FedEx the election of Donald Trump."
276,2,1,Hickenlooper,candidate,00:54,"I think we’ve got to focus on where Donald Trump is failing. The word malpractice, and this is interesting, I always thought it was doctors or lawyers. It’s negligent, improper, illegal professional activity for doctors, lawyers or public officials. Google it. Check it out. Donald Trump is malpractice personified. We’ve got to point that out. Why is it soybean farmers in Iowa did 10 good years to get back to where they were two years ago? Where’s the small manufacturing jobs that are supposed to come back? Why are we lurching from one international crisis to another? All things that he promised American voters. We’ve got to focus on that and the economy and jobs and training, so that we can promise a future for America that everybody wants to invest in."
277,2,1,Tapper,proctor,01:38,"Thank you governor. Senator Sanders, you are a proud democratic socialist. How do you respond to Governor Hickenlooper?"
278,2,1,Sanders,candidate,01:43,"Well, the truth is that every credible poll that I have seen has me beating Donald Trump, including the battleground states of Michigan, where I won the Democratic Primary, Wisconsin, where I won the Democratic primary, and Pennsylvania. And the reason we are going to defeat Trump and beat him badly, is that he is a fraud and a phony, and we’re going to expose him for what he is."
279,2,1,Sanders,candidate,02:09,"The American people want to have a minimum wage, which is a living wage, 15 bucks an hour. I’ve helped lead that effort. The American people want to pay reasonable prices for prescription drugs, not the highest prices in the world. I’ve helped lead the effort for that as well."
280,2,1,Tapper,proctor,02:25,"Thank you senator. Governor Hickenlooper, I want to bring you back to respond."
281,2,1,Hickenlooper,candidate,02:28,"So, again, I think if we’re going to force Americans to make these radical changes, they’re not going to go along. Throw your hands up, but you haven’t-"
282,2,1,Sanders,candidate,02:37,Okay.
283,2,1,Hickenlooper,candidate,02:37,"Oh, I can do it! But you haven’t implemented the plans. Us governors and mayors are the ones that, we have to pick up all the pieces when, suddenly, the government’s supposed to take over all these responsibilities, and there’s no preparation. The details don’t work. You can’t just spring a plan on the world and expect it to succeed."
284,2,1,Sanders,candidate,02:55,John?
285,2,1,Tapper,proctor,02:55,Senator Sanders.
286,2,1,Sanders,candidate,02:56,"John, I was a mayor, and I helped transform my city. I have some practical experience. Second of all, interestingly enough, today is the anniversary of Medicare. 54 years ago under Lyndon Johnson and a democratic congress, they started a new program. After one year, it had 19 million elderly people in it. Please don’t tell me that, in a four year period, we cannot go from 65 down to 55 to 45 to 35. This is not radical. This is what virtually every other country on Earth does."
287,2,1,Tapper,proctor,03:28,Thank you senator.
288,2,1,Sanders,candidate,03:30,We are the odd guy out.
289,2,1,Tapper,proctor,03:30,I want to bring in Congressman Ryan. You’re from the state of Ohio. It’s a state that voted twice for Obama and then went to president Trump in 2016. Please respond to Senator Sanders.
290,2,1,Ryan,candidate,03:40,"I would just say, Hillary Clinton was winning in the polls, too. To take a snapshot in the polls today and apply it 16 months from now, or whenever it is, I don’t think is accurate. Now, in this discussion already tonight, we’ve talked about taking private health insurance away from union members in the Industrial Midwest, we’ve talked about decriminalizing the border and we’ve talked about giving free healthcare to undocumented workers when so many Americans are struggling to pay for their healthcare."
291,2,1,Ryan,candidate,04:05,"I quite frankly don’t think that is an agenda that we can move forward on and win. We’ve got to talk about the working class issues, the people that take a shower after work, who haven’t had a raise in 30 years. If we focus on them, we’ll win the election."
292,2,1,Tapper,proctor,04:19,"Thank you, congressman. I want to bring in Congressman O’Rourke. Your response, sir."
293,2,1,O'Rourke,candidate,04:21,"Bernie was talking about some of the battleground states in which we compete. There’s a new battleground state, Texas, and it has 38 electoral college votes and the way that we put it in play was by going to each one of those 254 counties. No matter how red or rural, we did not write you off. No matter how blue or urban, we did not take you for granted, and we didn’t trim our sales either. We had the courage of our convictions, talking about universal healthcare, comprehensive immigration reform, and confronting the challenge of climate before it is too late. We brought everyone in, and now we have a chance to beat Donald Trump in Texas."
294,2,1,Tapper,proctor,04:55,"Thank you. Thank you, congressman. I want to bring Governor Bullock. We’re talking about whether Democrats are moving too far to the left to win the White House. President Trump won your home state of Montana by 20 points. How do you respond, sir?"
295,2,1,Bullock,candidate,05:05,Yes. The only one of the field of 37 that actually won a Trump state. 25 to 30% of my voters voted for Donald Trump. I know that we do have to win back some of those places we lost and get those Trump voters back if we’re ever going to win. But this isn’t just a choice between the left and the center. It’s not a choice just between sort of these wishlist economics or thinking that we have to sacrifice our values to actually win.
296,2,1,Bullock,candidate,05:33,"What folks want is a fair shot. The way I won, the way we can win, is actually focusing on the economy and democracy not working for most people. That’s how I win. That’s how we can take back the office."
297,2,1,Tapper,proctor,05:43,"Thank you, governor. Senator Warren, you make it a point to say that you’re a capitalist. Is that your way of convincing voters that you might be a safer choice than Senator Sanders?"
298,2,1,Warren,candidate,05:51,"Well, it is my way of talking about I know how to fight and I know how to win. I took on giant banks and I beat them. I took on Wall Street and CEOs, and their lobbyists and their lawyers, and I beat them. I took on a popular Republican incumbent senator and I beat him. I remember when people said Barack Obama couldn’t get elected. Shoot, I remember when people said Donald Trump couldn’t get elected, but here’s where we are. I get it. There is a lot at stake and people are scared, but we can’t choose a candidate we don’t believe in just because we’re too scared to do anything else. And we can’t ask other people to vote for a candidate we don’t believe in. Democrats win when we figure out what is right, and we get out there and fight for it. I am not afraid. And for Democrats to win, you can’t be afraid either."
299,2,1,Tapper,proctor,06:51,"Congressman Delaney, your response."
300,2,1,Delaney,candidate,06:54,"So, I think Democrats win when we run on real solutions, not impossible promises, when we run on things that are workable, not fairytale economics. Look at this story of Detroit, this amazing city that we’re in. This city is turning around because the government and the private sector or working well together. That has to be our model going forward. We need to encourage collaboration between the government, the private sector and the nonprofit sector, and focus on those kitchen table, pocketbook issues that matter to hardworking Americans, building infrastructure, creating jobs, improving their pay."
301,2,1,Tapper,proctor,07:28,"Thank you, congressmen."
302,2,1,Delaney,candidate,07:29,Creating universal healthcare and lowering drug prices. We can do it.
303,2,1,Tapper,proctor,07:31,Senator Warren.
304,2,1,Warren,candidate,07:32,"I don’t understand why anybody goes to all the trouble of running for president of the United States just to talk about what we really can’t do and shouldn’t fight for. I don’t get it. Our biggest problem in Washington is corruption. It is giant corporations that have taken our government and that are holding it by the throat, and we need to have the courage to fight back against that. And until we’re ready to do that, it’s just more of the same. Well, I’m ready to get in this fight. I’m ready to win this fight."
305,2,1,Hickenlooper,candidate,08:08,"Thank you, senator. Congressman Delaney."
306,2,1,Delaney,candidate,08:10,"When we created Social Security, we didn’t say pensions were illegal. We can have big ideas to transform the lives. I mean, I started two companies and took them public before I was 40. I’m as big of a dreamer and an entrepreneur as anyone, but I also believe we need to have solutions that are workable. Can you imagine if we tried to start social security now, but said private pensions are illegal? That’s the equivalent of what Senator Sanders and Senator Warren are proposing with healthcare. That’s not a big idea. That’s an idea that’s dead on arrival. That will never happen. So, why don’t we actually talk about things, big ideas that we can get done. The stakes are too high."
307,2,1,Hickenlooper,candidate,08:48,"Thank you, congressman. Senator Warren."
308,2,1,Delaney,candidate,08:50,"So, look, he talks-"
309,2,1,Sanders,candidate,08:51,He just mentioned plans-
310,2,1,Tapper,proctor,08:52,We’ll come to you right after that. Senator Warren.
311,2,1,Warren,candidate,08:54,"He talks about solutions that are workable. We have tried the solution of Medicare, Medicaid, and private insurance, and what have the private insurance companies done? They’ve sucked billions of dollars out of our healthcare system. They’ve made everybody fill out dozens and dozens of forms. Why? Not because they’re trying to track your healthcare. They just want one more excuse to say no. Insurance companies do not have a god given right to suck money out of our health care system, and 2020 is our chance to stop that."
312,2,1,Tapper,proctor,09:28,"Thank you, senator. Senator Sanders."
313,2,1,Sanders,candidate,09:31,"Detroit was mentioned, and I’m delighted Detroit is rebounding. Let us understand. Detroit was nearly destroyed because of awful trade policy which allowed corporations to throw workers in this community out on the street as they moved to low wage countries. To win this election and to defeat Donald Trump, which by the way, in my view, is not going to be easy, we need to have a campaign of energy and excitement and of vision. We need to bring millions of young people into the political process in a way that we have never seen."
314,2,1,Tapper,proctor,10:04,"Thank you, senator."
315,2,1,Sanders,candidate,10:05,"By, among other things, making public colleges and universities tuition free and canceling student debt."
316,2,1,Tapper,proctor,10:11,"Thank you, senator. Thank you, senator. I want to bring him senator Klobuchar. At the beginning of the night, you said you’re going to hear a lot of promises on the stage, and previously you have said, when asked about your primary opponents, quote, “A lot of people are making promises and I’m not going to make promises just to get elected.” Who on this stage is making promises just to get elected?"
317,2,1,Klobuchar,candidate,10:36,"Everyone wants to get elected, but my point is this. I think when we have a guy in the White House that has now told over 10000 lies, that we better be very straight forward with the American people. And no, do I think that we are going to end up voting for a plan that kicks half of America off of their current insurance in four years? No, I don’t think we’re going to do that. I think there is a better way to get what we all want to see, which is lower costs for healthcare."
