statement_no,debate,night,speaker,speaker_type,timestamp,statement
218,10,1,Klobuchar,candidate,30:52,"So my argument here is that we need to get back to what’s happening right now. We have a clear choice of who’s going to lead this party. And I am the only one in the New Hampshire debate, when asked if we had a problem with a Socialist leading the ticket, that raise my hand. I like Bernie. We came in together to the Senate. But I do not think that this is the best person to lead the ticket. And if you want to talk about getting things done and come make a comparison. According to Vanderbilt University in Tennessee, last Congress, I was the most effective Democrat in the US Senate on 15 metrics. Bernie and Elizabeth were in the bottom half. It matters. It matters if you can actually get things done. It is not just who talks to the best, who actually gets things done. And especially with the African American community, there have been a lot of broken promises. And I think having someone that keeps their promises and follows through and is going to get things done for this people, matters. [crosstalk 00:07:53]."
219,10,1,,other,31:53,"Mayor Bloomberg, please."
220,10,1,,other,31:54,"Let’s just go on the record. They talk about 40 Democrats. 21 of those were people that I spent $100 million to help elect. All of the new Democrats that came in and put Nancy Pelosi in charge and gave the Congress the ability to control this president, I got them. Number two, when you talk about money, let’s put this in perspective. The federal budget is four and a half trillion dollars a year. We get three and a half trillion dollars in revenue. We lose $1 trillion a year. That’s why the federal budget deficit is … Right now, the debt is $20 trillion going up to 21. We just cannot afford some of the stuff people talk about. But if you … Let me finish. If you keep on going, we will elect Bernie. Bernie will lose to Donald Trump. And Donald Trump and the House and the Senate and some of the State Houses will all go red. And then between gerrymandering and appointing judges, for the next 20 or 30 years, we’re going to live with this catastrophe."
221,10,1,,other,32:55,"Mayor Bloomberg, thank you. I will allow Senator Sanders a quick response and then Senator Warren."
222,10,1,Sanders,candidate,32:58,"Thank you very much, Norah."
223,10,1,,other,33:00,"Senator Sanders, a quick response and then Senator-"
224,10,1,Sanders,candidate,33:02,"Thank you very much. Mayor Bloomberg has a solid and strong and enthusiastic base of support. Problem is they’re all billionaires. If you look … On the other hand, of the last 50 polls that have been done nationally, Mr. Bloomberg, I beat Trump 47 of those 50 times. If you look at battleground States like Michigan, Wisconsin, and Pennsylvania, polling just done."
225,10,1,,other,33:34,The polls aren’t the election.
226,10,1,Sanders,candidate,33:36,"I beat Trump. And if you want to be Trump, what you’re going to need is an unprecedented, grassroots movement of black and white and Latino, Native American and Asian people that was standing up and fighting for justice."
227,10,1,,other,33:52,Thank you.
228,10,1,Sanders,candidate,33:52,That’s what our movement is about.
229,10,1,,other,33:54,Can anybody in the room imagine moderate Republicans going over and voting for him?
230,10,1,Sanders,candidate,33:58,Absolutely.
231,10,1,,other,33:59,And you have to that or you can’t win.
232,10,1,,other,33:59,Thank you. Senator Warren.
233,10,1,,other,34:01,"That is the problem. And that is that a progressive agenda is popular, Mayor Bloomberg. And for everyone on this stage, we talk about how to build a future. That’s what matters. I talk to people in selfie lines every day who tell me about the importance of getting real help on healthcare. It’s why I also have a way to pay for healthcare that doesn’t raise taxes on middle-class families. But it’s so much more than that. As Democrats, we need to speak to the future we can build together. We need to speak to the prosperity we can build together. How about a wealth tax in America? Because with a 2 cent tax on just the top one 10th of 1%, we have a chance to invest in universal childcare for every one of our babies. To really level the playing field. Put $50 billion into historically black colleges and universities. And start closing the racial wealth gap by canceling student loan debt for 43 million Americans. We need to talk about our aspirations, our hopes. This is a moment to choose hope over fear."
234,10,1,,other,35:08,"Senator, thank you."
235,10,1,,other,35:09,This is our moment.
236,10,1,,other,35:10,"Senator, thank you. We have to take a quick break. When we come back, the Democratic Presidential Debate continues right after this. Only on CBS."
237,10,1,,other,00:10,"I’m Gayle King, with Norah O’Donnell. Joining us now on the questions here in Charleston, South Carolina are our CBS news colleagues, the A Team, Bill Whitaker of 60 Minutes, Chief Washington Correspondent, that’s Major Garrett, and Margaret Brennan, moderator of Face the Nation. We’re going to begin with you, Vice President Biden, for this part. Just across the street, as you mentioned at the top of the debate, is a theater where nine people were shot and killed inside the Mother Emanuel Church. We all remember that day back in 2015. And every day in our country, over 100 people die from gun violence. You all have plans, I know, on this stage to address the gun crisis, but Congress has not been able to pass a major gun legislation in a quarter of a century. And just think about this. In those 25 years, we’ve had Columbine, Newtown, Parkland, Las Vegas. We could go on and on. Vice President Biden, I want to start with you. Why should anyone have faith that you’re the one who can get this done now?"
238,10,1,Biden,candidate,01:08,"Because I’m the only one that ever got it done, nationally. I beat the NRA twice. I got assault weapons banned. I got magazines that could not hold more than 10 rounds in them, I got them eliminated, except we had a thing called an election with hanging chads in Florida, and it was not reauthorized. In addition to that, I passed the Brady Bill with waiting periods. I led that fight. But my friend on my right and others have in fact also given to the gun manufacturers absolute immunity. Imagine if I stood here and said, “We give immunity to drug companies. We give immunity to tobacco companies.” That has caused carnage on our streets. 150 million people have been killed since 2007, when Bernie voted to exempt the gun manufacturers from liability. More than all the wars, including Vietnam from that point on. Carnage on our street, and I want to tell you, if I’m elected, NRA, I’m coming for you, and gun manufacturers, I’m going to take you on and I’m going to beat you. I’m the only one who’s done it."
239,10,1,Buttigieg,candidate,02:07,That’s why we’ve got to change what Washington can deliver.
240,10,1,,other,02:10,"Yes, this is about being able to dig in and talk about what really it’s going to take to get something done. I’ve been in the Senate when I’ve seen gun safety legislation introduced, get a majority, and then doesn’t pass because of the filibuster. Understand this, the filibuster is giving a veto to the gun industry. It gives a veto to the oil industry. It’s going to give a veto on immigration. Until we’re willing to dig in and say that if Mitch McConnell is going to do to the next Democratic president what he did to President Obama, and that is try to block every single thing he does, that we are willing to roll back the filibuster, go with a majority vote, and do what needs to be done for the American people."
241,10,1,,other,02:58,"Thank you, Senator. We’re going to stay on this topic and allow Senator-"
242,10,1,Biden,candidate,03:01,"Okay, but [crosstalk 00:03:01] votes to change that. We’re going to beat Mitch McConnell."
243,10,1,,other,03:01,Thank you.
244,10,1,,other,03:01,"Understand this, many people on this stage do not support rolling back the filibuster."
245,10,1,,other,03:08,"Time, Senator. Thank you. Time, Senator."
246,10,1,,other,03:08,"Until we’re ready to do that, we can’t make real change."
247,10,1,,other,03:09,"Senator, I want to allow Senator Sanders to respond, because you’ve gone after the insurance industry. You’ve taken on pharmaceutical companies and you’ve taken on big tech. Why did you vote repeatedly to give gun manufacturers a pass?"
248,10,1,Sanders,candidate,03:25,"You know, Joe has voted for terrible trade agreements. No, no, no, no, no. Joe voted for the war in Iraq. My point was … not to be … I have cast thousands of votes, including bad votes. That was a bad vote. I have today a D minus voting record from the NRA. 30 years ago, I likely lost a race for the one seat for Congress in Vermont because 30 years ago I supported a ban on assault weapons."
249,10,1,Biden,candidate,04:06,And [crosstalk 00:04:06].
250,10,1,Sanders,candidate,04:07,"30 years ago. Right now my view is we need to expand background checks and the gun show loophole and do what the American people want, not what the NRA wants."
251,10,1,Buttigieg,candidate,04:20,"Okay, but wait a second [crosstalk 00:04:21] the opposition to the filibuster is not a discretion from a long time ago."
252,10,1,,other,04:26,"Time out. I think she recognized me, thank you. I have a six million person organization around this country, Moms Demand Action, in every town. We have put background checks. We’ve got background checks in 20 states. So you can do it. It’s Congress that can’t seem to do it and I don’t know why we think they’re going to do it. The Vice President voted for a death bill and supported the NRA, and certainly Sanders has supported the NRA. But we can do this. We just got to stop talking about it. They want it both ways."
253,10,1,Klobuchar,candidate,04:56,"But the way we do it is having someone leading the ticket from a part of the country that we actually need the votes, so I have long supported the assault weapon ban. I am the author of the bill to close the boyfriend loophole that says that domestic abusers can’t go out and get an AK-47."
254,10,1,Biden,candidate,05:12,I wrote that law.
255,10,1,Klobuchar,candidate,05:14,"That bill, along with … You didn’t write that bill."
256,10,1,Biden,candidate,05:17,"I did write that. I wrote the bill, the Violence Against Women Act that took-"
257,10,1,Klobuchar,candidate,05:21,"Okay, you did that."
258,10,1,Biden,candidate,05:21,… out of the hands of people who abused or-
259,10,1,Klobuchar,candidate,05:24,"Okay, we’ll have a fact check, look at this-"
260,10,1,Biden,candidate,05:25,"… Wait, no. Let’s look at the fact check."
261,10,1,Klobuchar,candidate,05:26,"… Oh, my goodness."
262,10,1,Biden,candidate,05:27,"The only thing, that the boyfriend loophole was not covered. I couldn’t get that covered. You, in fact, as a Senator, tried to get it covered, and Mitch McConnell is holding up on his desk right now and we’re going to lose the Violence Against Women Act across the board."
263,10,1,Klobuchar,candidate,05:41,"Okay, so if I could finish. I have the bill … anyone can check it out … to close the boyfriend loophole, also to close the Charleston loophole, is another bill that’s out there, universal background checks. But let me say how we win this. We’ve got to win in the middle of the country, and while everyone talks about winning rural areas, suburban areas, I’m the only one up here with the receipts that has actually repeatedly, while being for the assault weapon ban, won in Republican congressional districts over and over again, including Michele Bachmann’s district. So having someone that can lead the ticket, that can bring people with her, is the way you get gun safety legislation. I look at these proposals and say, do they hurt my uncle Dick in the deer stand? They do not. So coming from a proud hunting state and still being able to pass this legislation is going to be the key."
264,10,1,,other,06:31,"Senator Klobuchar, thank you. We want to allow many people to get on this topic. Mayor Buttigieg."
265,10,1,Buttigieg,candidate,06:36,"I’m definitely on board with the part about sending up somebody from the middle of the country. But I want to come back to this question about the filibuster, because this is not some long ago bad vote that Bernie Sanders took. This is a current bad position that Bernie Sanders holds. And we’re in South Carolina. How are we going to deliver a revolution if you won’t even support a rule change? We are in the state where Strom Thurmond used the filibuster to block civil rights legislation repeatedly. No less a Senate traditional figure than Harry Reed has called for it to go. It has got to go, because otherwise Washington will not deliver. I was in high school when the Columbine shooting happened and I remember everybody in Washington saying, “Never again. We’ll never let this happen again.” And then a second school shooting generation has now been produced. Shame on us if we allow there to be a third."
266,10,1,,other,07:35,"[crosstalk 00:00:07:35]. Time’s up, Mayor Buttigieg. Time’s up, sir."
267,10,1,Buttigieg,candidate,07:36,"In terms of making the case, I think it wouldn’t be a bad idea for somebody to illustrate from the perspective of a veteran why the kinds of weaponry, anything remotely like what I trained on in order to go serve in a war zone, has no business being sold anywhere near an American school or church or neighbor."
268,10,1,,other,07:58,"All right. Senator Sanders, please."
269,10,1,Sanders,candidate,07:59,"30 years ago, supported a ban on assault weapons. Mike Bloomberg has thought it a very good organization, Moms Demand Action, congratulations. They have credit me with gun sense, as you-"
270,10,1,,other,08:12,"Yes, we did."
271,10,1,Sanders,candidate,08:12,"… Furthermore, furthermore, it is my view that the time is now, and Joe made this point. Look, at the end of the day, we need to rally the America people. Here is the good news. Because of all these disgusting and horrific mass shootings, the American people now understand that we must be aggressive on gun safety, not be dictated to by the NRA. And I am proud that I have a D minus voting record from the NRA. If elected president, it will get worse than that."
272,10,1,,other,08:46,"All right. Mr. Steyer, please. Mr. Steyer."
273,10,1,Steyer,candidate,08:50,"It isn’t a question of the American people deciding that we have too much gun violence. Everyone in America knows we have too much gun violence. The problem we have is that corporations have bought Washington DC. The gun manufacturers own the Senate of the United States. So even though over 90% of Americans want mandatory background checks on every gun purchase, we can’t get it through the Senate."
274,10,1,Steyer,candidate,09:14,"So the question you have to ask yourself is how do we change the Senate of the United States in a material way? And there are two things. That’s why I am for term limits of 12 years for every congressperson and senator to change who’s in charge, to get rid of Mitch McConnell and Lindsey Graham and Ted Cruz. But I am also … Senator Sanders is right. We need to win a huge victory across the board."
275,10,1,,other,09:40,"All right, Mr. Steyer."
276,10,1,Steyer,candidate,09:41,Democrats need to go to the grassroots. I built one of the biggest grassroots organizations in the United States.
277,10,1,,other,09:45,"Your time’s up, sir."
278,10,1,Steyer,candidate,09:46,The way to win at the grassroots is tell the truth-
279,10,1,,other,09:48,"Your time’s up, sir."
280,10,1,Steyer,candidate,09:48,… and organize.
281,10,1,,other,09:49,Bill Whitaker.
282,10,1,Steyer,candidate,09:50,That’s what it’s going to take in 2020.
283,10,1,,other,09:51,"Your time’s up, sir. Bill Whitaker."
284,10,1,,other,09:53,"Let’s talk about education. South Carolina’s schools score in the bottom half of the national assessment. Black students here consistently score worse than white students. Mayor Bloomberg, a key element of your response to failing schools in New York City was a dramatic increase in public charter schools. As president, would you pursue that same strategy and seek to expand charter schools nationwide?"
285,10,1,,other,10:21,"I’m not sure they’re appropriate every place. I can only tell you in New York, they provided parents with an alternative to send students to them. The charter schools are mixed in with the non-charter public schools, because our charter schools are public schools as well. They’ve helped each other. Saw a statistic the other day. When I came into office, zero New York City schools were in the top 25 of the state. When I left, 23 out of 25 were from New York City. We’ve cut the gap between the rich and the poor. We’ve made an enormous difference in all of the options that parents have. I raised teacher’s salaries by 43%. I put an extra $5 billion into our school system. I value education. It is the only ways to solve the poverty problem, is to get people a good education. And rather than just talk about it in New York, we actually did it."
286,10,1,,other,11:13,Senator Warren.
287,10,1,,other,11:14,Senator Warren.
288,10,1,,other,11:16,"So this is one thing where a president can make a big difference all by herself. And I’m going to start with my Secretary of Education. My Secretary of Education will be someone who has taught in public school. My Secretary of Education will was someone who believes in public education, and my Secretary of Education will believe that public dollars should stay in public schools. One more thing. My Secretary of Education will believe that it is time to get rid of high stakes testing. We need to support our children. But look, we want to build a future in this country. We build a future by investing in our children. I’ve got a plan to put 800 billion new federal dollars into our public schools."
289,10,1,,other,12:01,"Thank you. Thank you, Senator."
290,10,1,,other,12:02,Education is not free-
291,10,1,,other,12:03,… to our public schools. Education is not free. We must invest in the future of our children.
292,10,1,,other,12:06,Senator Sanders?
293,10,1,Sanders,candidate,12:08,"Our campaign is about changing American priorities. Instead of giving tax breaks to billionaires, we’re going to have high quality universal childcare for every family in this country, because the psychologists tell us zero to four are the most important years of human development. We are going to triple funding for low-income Title One schools, because kids’ education should not depend upon the zip code in which they live. We’re going to make public colleges and universities tuition-free through a tax on Wall Street speculation, and we’re going to move to make certain that no teacher in America earns less than $60,000 a year. We want great teachers."
294,10,1,,other,12:57,Mayor Buttigieg.
295,10,1,Buttigieg,candidate,12:59,"The best thing that we can do to support public education is to support public educators. I’m a little biased, because I’m married to one, and I get an education about education every day I come home. I have seen how teachers are being expected to dip into their own pockets to furnish their classrooms. Teachers are being expected to handle the mental health challenges that their students are facing, because we don’t have an adequate mental health system to support kids. And now some politicians, because they aren’t willing to face the need for common sense gun law, are expecting teachers to somehow transform themselves into highly trained armed guards when there’s a threat to a classroom. We have to show not only with compensation, but with support for the profession overall, our regard for those who are educating our kids. And yes, that means a Secretary of Education who will support teachers. It also means investing. I’m proposing an Education Access Corps that would show that we are going to honor our teachers a little better."
296,10,1,,other,13:54,One way we can support our teachers is to cancel student loan debt.
297,10,1,,other,13:55,Pass this on to Major.
298,10,1,,other,13:56,"Candidates, good evening. Good evening."
299,10,1,,other,13:58,People across this country are being crushed by student loan debt. This is an issue we need to talk about.
300,10,1,Buttigieg,candidate,14:03,That’s what my plan would do through the Education Access Corps.
301,10,1,,other,14:06,"As we all know, the political conversation in our country is interactive, and because of our partner Twitter, this debate is no different. So I want to put a question from Twitter to you, Senator Klobuchar. This is from Casey Pennington. How will your policies address and ensure affordable housing and education equity for minimum wage workers?"
302,10,1,Klobuchar,candidate,14:25,"Thank you. This is one of the first times we’ve talked about housing, and I put forward an extensive policy. I think when I’ve looked at this, both in my job in local government and in the Senate, one sure way we can make sure that kids get a good start is if they have a roof over their head and a stable place to live. So the way you do that is, first of all, taking care of this Section 8 backlog of applicants. There are literally hundreds of thousands of people waiting, and I have found a way to pay for this, and a way to make sure that people get off that list and get into housing. Secondly, you create incentives for affordable housing to be built. And third, to help people pay for it."
303,10,1,Klobuchar,candidate,15:06,"And I want to make clear, given South Carolina and the rural population as well as urban, that this isn’t just an urban problem. It’s a big urban problem, but it’s also a rural problem where we have housing deserts, and people want to have their businesses located there, but they’re not able to get housing. So for me, it’s building a coalition. And I actually like to get these things done, and the way you do it is by building a coalition between urban and rural, so you can pass affordable housing and finally get it done."
304,10,1,,other,15:36,"This is a point where we need to talk about race though. It is not enough to talk about housing neutrally, and just be race blind. It is important to recognize the role that the federal government played for decades and decades in discriminating against African Americans having an opportunity to buy homes. That’s redlining. While Mayor Bloomberg was blaming the housing crash of 2008 on African Americans and on Latinos, in fact, I was out there fighting for a consumer agency to make sure people never get cheated again on their mortgages. I have a housing plan, and what it has in it specifically is a piece to deal with the effects of redlining. We can no longer pretend that everything is race neutral. We have got to address, race consciously, what’s happening in this."
305,10,1,,other,16:32,"Mayor Bloomberg, please. We were going to ask you about this. I want to give you a chance to respond because, in addition to what Senator Warren just said, on Twitter, she called you a liar and a borderline racist because of what you said about redlining."
306,10,1,,other,16:42,"Yes. I’m sorry, but unfortunately, she’s misinformed on redlining. You can go back and look at the record. I fought against it before ’08, the crisis, during ’08, and after that. Redlining is not the problem with the mortgage market, but it was a problem for the communities where it was done, and we stopped that. Let me also say, since I have the floor for a second, that I really am surprised that all of these, my fellow contestants up here, I guess would be the right word for it, given nobody pays attention to the clock, I’m surprised they show up, because I would have thought after I did such a good job in beating them last week that they’d be a little bit afraid to do that."
307,10,1,,other,17:24,"But let me just say, when you’re talking about affordable housing, we created 175,000 units of affordable housing in New York City, and I listened to them, they’re in Congress, and they say that can’t get it done, can’t get it done, but if you change something like the president, they would. No. You have to learn how to work with both sides of the aisle, and then you can get stuff done. I did it in New York City. I got the Republican State Senate to vote for gay marriage, virtually before anybody else in this country. You can work across the aisle. You just have to know how to deal with people."
308,10,1,,other,17:55,"Mayor Bloomberg, thank you very much. Back to you, Bill."
309,10,1,,other,17:57,"Vice President Biden, black men earn 73 cents for every dollar earned by white men, are about twice as likely to be unemployed, five times more likely to be incarcerated. Conditions that ripple across black families and have endured during both Democratic and Republican administrations. How do you convince black voters that you can change years of inequities?"
310,10,1,Biden,candidate,18:22,"Two ways. Number one, my entire life, I’ve been involved with the black community. I was a public defender. I worked in the projects. I came along, and first thing I did as the Chairman of the Judiciary Committee, extended the Voting Rights Act, eventually for 25 years, and I’ve been deeply involved. In my first effort I had as a Councilman was doing away with redlining in the county. The way we do this, we got to help them create wealth, and that’s why we double the amount of money that is available for young entrepreneurs, and black entrepreneurs are as successful as any other group of people in the country. We go from 1.5 billion to $3 billion, taking $30 billion off the sidelines. That’s how you create wealth. Secondly, I provide for the opportunity for first time home buyers to be able to have a $15,000 tax credit, so they can get the mortgage at the front end and be able to keep it."
311,10,1,Biden,candidate,19:15,"Thirdly, I go after those people who are involved in gentrification, because what’s happening is we’re moving people out of their neighborhoods in ways that in fact make no sense. They’re being bought out, if anything. You can not find a place to live. And thirdly, I make sure that with regard to housing, we allow people… Look, right now, if you live in a black neighborhood and you have the same exact house as the guy across the street in a white neighborhood has, your house is valued significantly less than the white. The same exact house. We’ve got to deal with the institutional racism-"
312,10,1,,other,19:44,Thank you Mr Vice President.
313,10,1,Biden,candidate,19:46,"I note how you cut me off all the time, but I’m not going to be quiet anymore. Okay?"
314,10,1,,other,19:50,Mr Steyer.
315,10,1,Steyer,candidate,19:53,"Every single policy area in the United States has a gigantic subtext of race. We’re talking about education, we’re talking about criminal justice, we’re talking about housing, we’re talking about loans. I started a bank to basically correct the injustice in the financial services industry, basically to make loans to black-owned, Latino-owned and women-owned businesses. We’ve supported over 8,000 affordable housing units. But more than that, I believe I’m the only person on this stage who believes in reparations for slavery. Something happened. We should have a formal commission on race to retell the story of the last 400 plus years in America, of African Americans, of systematic legal injustice, discrimination, and cruelty, but also of 400 plus years of contribution, in terms of building the United States of America and leading the United States of America from a moral standpoint."
316,10,1,,other,21:01,Thank you Mr Steyer. [crosstalk 00:20:56].
317,10,1,,other,21:01,"Thank you, Bill. Senator Klobuchar, next question. New topic. New topic, Senator Klobuchar. If you could honor the rules of the debate, thank you."
318,10,1,,other,21:06,"Senator Klobuchar, I’d like to change topics and ask you, rural areas have populations who are older, sicker, and poorer than non-rural communities, and they have to travel farther to get medical help when they need it. Expanding coverage is going to be useless if there are no providers to go to. So how would you ensure that there is available healthcare in rural areas?"
319,10,1,Klobuchar,candidate,21:29,"People aren’t always aware, I know you are in South Carolina, about how much poverty there is, particularly child poverty, in rural areas. So the answer is, one size doesn’t fit all. And one of the ways you do this, right now we have something called Critical Access Hospitals, so they’re designated for rural areas. And actually, I am the lead Democrat on a bill to extend that to have other types of hospitals, like emergency rooms, in rural areas be covered. The other issue is we don’t have enough personnel. And so, that’s where we get to this education plan. And I don’t agree with some of my colleagues here about putting hard earned taxpayer money into rich kids going to college."
320,10,1,Klobuchar,candidate,22:10,"What I think we need to do instead is look at what our needs are in our economy. We’re going to have a million openings for home healthcare workers, particularly in rural areas, that we don’t know how to fill. We’re going to have over 100,000 openings for nursing assistants. We’re not going to have a shortage of sports marketing degrees, we’re going to have a shortage of plumbers and nurses. So putting incentives in place with how we do loan payback, making one and two year degrees free, and then of course creating loan payback programs if people will go, especially medical students, into rural areas. Final thing is comprehensive immigration reform. I have passed the bill that allows doctors from other countries that study in our medical schools to stay and serve in rural areas. We need to expand that."
321,10,1,,other,22:53,"Mayor Buttigieg, the floor is yours. Same question."
322,10,1,Buttigieg,candidate,22:56,"Yeah. When I was born, there was no difference in your life expectancy if you were born in a rural area or a city. Now the gap is the biggest it’s been in a generation. And that is particularly affecting black rural families in places like South Carolina. We’re seeing hospital closures right and left, and we’re seeing them in particular in states where Medicaid was not expanded, something that is hurting black and poor white families, and is largely the result of racial voter suppression. See, all of these things are connected. Housing, wages, the ability to get anything meaningful done on criminal justice reform. All of these things are going to be harder to deal with as long as black voices are systematically excluded from political participation, which is happening on everything from the purging of voter roles, to the closing of voting locations. And that harms everybody. It’s why in my Frederick Douglass Plan for comprehensively dealing with these issues, part of the core of it is a 21st century Voting Rights Act."
323,10,1,,other,23:56,Senator Sanders.
324,10,1,Sanders,candidate,24:00,Very proud working with-
325,10,1,Sanders,candidate,24:03,"Very proud, very proud working with Congressman Jim Clyburn, South Carolina, that we increased funding for the Community Health Center program by $11 billion, as part of the Affordable Care Act, which now provides for 9 million Americans access to primary health care, dental care, mental health counseling, and low cost prescription drugs. In that bill, we also put $2 billion into a program, which would provide debt forgiveness for doctors, nurses, dentists. We have a major dental affordable crisis in this country, to make sure that they are practicing in underserved areas. The advantage of a Medicare For All healthcare program, because it’s not driven by profits for the drug companies and the insurance companies, we will have healthcare for all people in all parts of this country."
326,10,1,Buttigieg,candidate,24:56,But in order for any of that to happen at us to pass-
327,10,1,Speaker 1,other,24:59,Thank you. Next topic. Gayle?
328,10,1,Buttigieg,candidate,24:59,And we’re talking about a plan that goes beyond what even what they do.
329,10,1,,other,25:02,"Mayor Buttigieg, I’m sorry, going to go to Mayor Bloomberg. We’re going to change topics. Mayor Bloomberg, as mayor of New York, you declared war on obesity. You banned trans fats from restaurants, and you tried to do the same with large sugary drinks. So if you become president, will you push those policies on the national level as well?"
330,10,1,,other,25:18,"Well, I think what’s right for New York City isn’t necessarily right, but all the other cities, otherwise you’d have a naked cowboy in every city. So let’s get serious here. But I do think it’s the government’s job to have good science, and to explain to people what science says, or how to take care of themselves and extend their lives. We are a country where there are too many people that are obese. We should do something about that. But just take a look at what happened with smoking. We did ban smoking in New York City, in public places, restaurants, offices, and that sort of thing. And it has spread across America, across Europe, across Latin America, even into places in the Middle East, and into the far East. It has saved an enormous number of lives."
331,10,1,,other,26:00,"So it just goes to show if you have good public health, then you can do things. And one of the great problems today, you read about the virus. What’s really happening here is the president fired the pandemic specialists in this country two years ago, so there’s nobody here to figure out what the hell we should be doing, and he’s defunded Centers for Disease Control, CDC, so we don’t have the organization we need. This is a very serious thing, as you see, the stock market’s falling apart, because people are really worried and they should be. We don’t have anybody to respond. I’m sorry."
332,10,1,,other,26:35,"We’re going to talk about that in our next segment. Before I leave you, are New Yorkers living longer because of your policies?"
333,10,1,,other,26:40,"There’s no question about that. Before I left, life expectancy in New York City had grown by three years, during our 12 years in office, such that when I left, it was three years greater than the national average."
334,10,1,Sanders,candidate,26:54,"All right. Vice President Biden, please? Vice President Biden."
335,10,1,Biden,candidate,26:58,"Look, one of the things we have to do, we have a thing in the defense department called DARPA, special operation thing to find out all the things we have to deal with to make us safer. They came up with the internet, they came over the whole idea of stealth technology. I’m going to do the same thing at the National Institute of Health. We’re going to focus at least $50 billion over the first five years on focusing on obesity, diabetes, Alzheimer’s, and cancer, and we’re going to make that investment because no one else is willing to make that investment. We can in fact find cures if we make the investment. And we can get that done. The American people support it. Even Republicans will support it. We have to focus on extending life, saving life, and making people, put them in a position to be able to live longer and more securely."
336,10,1,Speaker 1,other,27:49,"All right Senator Biden, thank you. Senator Klobuchar, Senator Sanders wants to legalize marijuana on day one of his presidency, and is promising to expunge the record of anyone who has been arrested for possession. As a former prosecutor, is that a realistic promise?"
337,10,1,Klobuchar,candidate,28:09,"Well, it is realistic to want to legalize marijuana. I want to do that too. And I also think you need to look back at people’s records, and you maybe can’t do it on day one, as he said, I think you want to have a process that you go through, because there’s too many people that have things on their records that have stopped them from getting jobs. I think a lot of what we also need to do is to make sure that when we do this, that we have money for treatment. And it’s not necessarily because of marijuana, it is because of things like opioids and the like, and that’s why one of the first plans I put out, was for treatment."
338,10,1,Klobuchar,candidate,28:46,"Because if you want to make the criminal justice system work, you don’t want to have repeat customers, and you want to help people to get off of drugs. And the way you do that is with drug courts. The way you do that, by the way, is with my proposal for a clemency board in the White House, so that you don’t have a president that pell-mell gives pardons to his buddies, and to white collar offenders, but that instead you have a set process that you use that’s fair, and is outside of the justice department and while getting their advice."
339,10,1,Speaker 1,other,29:17,All right. Thank you Senator Klobuchar.
340,10,1,Sanders,candidate,29:18,Can I respond to that?
341,10,1,,other,29:18,"Mayor Bloomberg, I’d like to get your thoughts on this, because you have called marijuana another addictive drug that we’ve never done research on."
342,10,1,,other,29:27,"Look, the first thing you do is we should not make this a criminal thing, if you have a small amount. For dealers, yes, but for the average person, no, and you should expunge the records of those that got caught up in this before. Number two, we’re not going to take it away from states that have already done it. But number three, you should listen to the scientists and the doctors, they say go very slowly, they haven’t done enough research, and the evidence so far is worrisome before we get all our kids, particularly kids in their late teens, boys even more than girls, where this may be damaging their brains. Until we know the science, it’s just nonsensical to push ahead, but the cats out of the bag. So some states have it. You’re not going to take it away. Get rid of the… decriminalize the possession."
343,10,1,,other,30:15,"All right, thank you Mr. Mayor."
344,10,1,Speaker 1,other,30:15,"Senator Sanders, you were name checked."
345,10,1,Sanders,candidate,30:15,"All right, look, you’re right. We have a criminal justice system today that is not only broken, it is racist, got more people in jail than any other country on earth, including China. And one of the reasons for that is a horrific war on drugs. So I do believe that on day one, we will change the Federal Controlled Substance Act, which if you can believe it, now equates heroin with marijuana. That’s insane. We’re going to take marijuana out of that, and effectively legalized marijuana in every state in the country. What we are also going to do is move to expunge the records of those people arrested for possession of marijuana. And I’ll tell you what else we’re going to do, we’re going to provide help to the African American, Latino, Native American community to start businesses, to sell legal marijuana, rather than let a few corporations control the legalized marijuana market."
346,10,1,,other,31:11,"All right, Senator Sanders, thank you-"
347,10,1,Biden,candidate,31:13,"I wrote the drug court bill, can I-"
348,10,1,,other,31:14,We’ve passed the halfway mark.
349,10,1,Biden,candidate,31:15,Can I respond to this? I wrote the bill that setup drug courts.
350,10,1,,other,31:18,All right. Thank you. Vice President Biden. We will get back to you. The CBS News Democratic Presidential Debate will continue right after the break.
351,10,1,,other,00:00,"Welcome back to the CBS News Democratic Debate. Each of you is campaigning for the role as Commander in Chief, where you will command 1.3 million US troops and be responsible for protecting America’s national security. There are also 53,000 here in South Carolina. Senator Warren, you said you wanted to bring home all troops from the Middle East, and then you walked that back to say you want to bring home combat troops."
352,10,1,,other,00:51,I do.
353,10,1,,other,00:52,How does that protect America’s national security?
354,10,1,,other,00:54,"Look. a president’s first job is to keep America safe, and an important part of that is to have a strong military. All three of my brothers served in the military, and I understand how much the military sacrifices, how much their families sacrifice, and how much they are willing to put on the line. That means that we have a sacred responsibility to them, and that is not to use our military to solve problems that cannot be solved militarily."
